source_path	mode	object_type	object_id	disposition	owner_repository	implementation_story	reason
docs/stories/epics/E05-symphony-local-runner/US-037-run-contract-agents-shim.md	100644	blob	ac324ef9ae5b00163a0d04af9564e5ed1169f008	move	symphony	US-090	approved product path in E11 migration manifest
.agents/skills/impeccable/scripts/live/manual-edit-routes.mjs	100644	blob	acd250ec493791c985fe49699b4f8c4d2ba242c8	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
.harness/changesets/run_1783178537862657000_95182_0.changeset.jsonl	100644	blob	ad40fea25e5e4c1abceccf314bf24b0d68433b3e	archive	migration-archive	US-098	historical/extension evidence must not remain active
.agents/skills/impeccable/scripts/live-browser-dom.js	100644	blob	ad6a794b38bbc3f75babfd0bdb983ac3e637d059	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
.agents/skills/impeccable/scripts/context.mjs	100644	blob	adf03e0d4bf73d82ae4755d01db9698a5e8619df	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
.agents/skills/impeccable/scripts/live/insert-ui.mjs	100644	blob	ae54f6f938828d7d08e357adabfadc90cc860e22	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
docs/stories/epics/E07-symphony-automation/US-045-auto-mode-work-sources.md	100644	blob	af0205f3b6870763d0baaec9d654cb68b7105f49	move	symphony	US-090	approved product path in E11 migration manifest
docs/stories/US-019-machine-readable-tool-registry.md	100644	blob	afbe06d87e3996ec2c6c1dc23476bceb04d1b6a5	retain	repository-harness	US-098	generic Harness core or repository governance path
.agents/skills/impeccable/scripts/live/session-store.mjs	100644	blob	affba67c9fe48550a474e029baf91b7d29e70abc	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
.agents/skills/impeccable/scripts/detector/profile/profiler.mjs	100644	blob	b05fbf3ef1fe255d8f15068deeb6c8a94f4ad7aa	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
docs/stories/epics/E08-symphony-web-ui-controller/US-058-scrollable-board-columns.md	100644	blob	b0db8b7239c55bde7b7b09c477a484c3b0527c16	move	symphony	US-090	approved product path in E11 migration manifest
.agents/skills/impeccable/scripts/detector/shared/page.mjs	100644	blob	b0f6e1ab532c2019a05ab4f8a46ee31c80522d81	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
docs/stories/epics/E09-self-improving-harness-lifecycle/US-084-proof-audit-finding-closure/overview.md	100644	blob	b1ce37436a4f70f75bc9d8d6eadae763e32192e9	retain	repository-harness	US-098	generic Harness core or repository governance path
docs/stories/epics/E08-symphony-web-ui-controller/US-057-dependency-graph-sidebar-view.md	100644	blob	b2be6f83a331a242a903dfaa779ea0d998388e5a	move	symphony	US-090	approved product path in E11 migration manifest
.agents/skills/impeccable/reference/delight.md	100644	blob	b319670567ea5288c90c64cc5f4a84a428dd6e0d	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
docs/stories/epics/E06-symphony-review-sync/US-042-symphony-sync.md	100644	blob	b52614fbc7725b929e9787deb42d7d1628438252	move	symphony	US-090	approved product path in E11 migration manifest
docs/stories/epics/E09-self-improving-harness-lifecycle/US-077-explicit-story-completion/overview.md	100644	blob	b5363809bdf796b1d6071c941ad9034fd08011fd	rewrite	repository-harness	US-098	Reviewed active or proof-coupled Symphony reference in a core-owned file
.agents/skills/impeccable/reference/typeset.md	100644	blob	b537516c759ec2e1e2d937c3e3d306253e2c9a63	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
.agents/skills/impeccable/scripts/hook-lib.mjs	100644	blob	b649211ecf2b6a4261e1a0d0a54a84079048c99b	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
docs/templates/validation-report.md	100644	blob	b66c451ae6869f79a3bd1a8ade46c7f6d82b70d5	retain	repository-harness	US-098	generic Harness core or repository governance path
.agents/skills/impeccable/reference/hooks.md	100644	blob	b6f1a82c269e288dc2b64d7d21cd67b1a1663fb6	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
scripts/harness-install-files.txt	100644	blob	b706ea9ab9f63dae99c5021bc5278efb9e7deea0	rewrite	repository-harness	US-098	mixed root/template coupling explicitly listed for cleanup
docs/stories/epics/E09-self-improving-harness-lifecycle/US-078-proposal-suppression-recurrence.md	100644	blob	b99c0fc44f22f45b01080a7e2939c34466283b2f	retain	repository-harness	US-098	generic Harness core or repository governance path
crates/harness-symphony/web-ui/electron/main.cjs	100644	blob	ba1fd09e2bf2e59cca913550fce67b1d40b73b6a	move	symphony	US-090	approved product path in E11 migration manifest
crates/harness-symphony/web-ui/postcss.config.js	100644	blob	ba80730477d1dd22b1484282d594f2e5dda4785a	move	symphony	US-090	approved product path in E11 migration manifest
docs/stories/epics/E08-symphony-web-ui-controller/US-055-pr-merged-gate-before-sync.md	100644	blob	bb1e224b3e6e322c22bf93263637302911299ffb	move	symphony	US-090	approved product path in E11 migration manifest
.agents/skills/impeccable/scripts/live/ui-core.mjs	100644	blob	bbb2c5c35e534ba5ec7a418946a1c95244e56872	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
.agents/skills/impeccable/reference/live.md	100644	blob	bc1e3e9ead9a40003818449a29b5d85e058eeb1c	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
crates/harness-symphony/web-ui/electron/dev.cjs	100644	blob	bc666652c3911738370297ff0d7e655736561788	move	symphony	US-090	approved product path in E11 migration manifest
crates/harness-symphony/web-ui/PRODUCT.md	100644	blob	bc7770ed9aa2060c48cd8903846cfc46fff6de9c	move	symphony	US-090	approved product path in E11 migration manifest
docs/decisions/0007-improvement-proposal-rules.md	100644	blob	bd010cb3b0c565d34a913cb2de50928d6e33d84e	retain	repository-harness	US-098	generic Harness core or repository governance path
crates/harness-symphony/web-ui/package.json	100644	blob	bd3de05e4d92b41688c19f4c0c3ef8d0097191af	move	symphony	US-090	approved product path in E11 migration manifest
docs/stories/US-021-intervention-recording-schema.md	100644	blob	beadc27e7e2dceb215e490b25ae4bab4461110df	retain	repository-harness	US-098	generic Harness core or repository governance path
docs/stories/epics/E04-symphony-cli-prerequisites/US-028-harness-db-path.md	100644	blob	bf46f657eec09e5c9c9c08d9507131a0ec1d1260	archive	migration-archive	US-098	Symphony historical review/story evidence selected for provenance
Cargo.lock	100644	blob	bfdbf9b6fe29a6cb8e44af04dc2b725074eaa329	rewrite	repository-harness	US-098	mixed root/template coupling explicitly listed for cleanup
scripts/schema/006-changeset-applied.sql	100644	blob	c04353756bb0cc5a259823037ca1e4639ed98faa	retain	repository-harness	US-098	generic Harness core or repository governance path
docs/stories/README.md	100644	blob	c0a91ba2d0f85e331de030c623eb2edd1fee95d4	retain	repository-harness	US-098	generic Harness core or repository governance path
docs/SYMPHONY_SCOPE.md	100644	blob	c40431e544a688a543b7711bb9edafda523128f0	move	symphony	US-090	approved product path in E11 migration manifest
docs/stories/epics/E04-symphony-cli-prerequisites/US-031-db-rebuild.md	100644	blob	c415116c52a9c68ecdea830b1c77e6e9828de7af	archive	migration-archive	US-098	Symphony historical review/story evidence selected for provenance
.agents/skills/impeccable/reference/interaction-design.md	100644	blob	c42c9d8100b3fb28133dbcabdb468f446d6bcfa5	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
.github/workflows/post-merge-maintenance.yml	100644	blob	c446f84f74587535f58d7d66c1565ef12cae8859	rewrite	repository-harness	US-098	mixed root/template coupling explicitly listed for cleanup
scripts/install-harness.ps1	100644	blob	c4b36bdf831fdf470f8e696093e9f35e4b8bc58c	retain	repository-harness	US-098	generic Harness core or repository governance path
docs/stories/US-017-pre-close-verification-gate.md	100644	blob	c4be5e0986a2a177ea6703229d2b65fc25a53cc4	retain	repository-harness	US-098	generic Harness core or repository governance path
.agents/skills/impeccable/scripts/detector/detect-antipatterns.mjs	100644	blob	c5bcf064cb9cb7a382463b4cdd2da09e84dac931	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
docs/stories/epics/E10-harness-signal-quality/US-087-backlog-triage-health.md	100644	blob	c5e8c237c3a22d4aea717aa012aae890be5cae3b	retain	repository-harness	US-098	generic Harness core or repository governance path
docs/stories/US-018-phase4-cli-ux-hardening.md	100644	blob	c6da3da810663d449e2d6cd72202d922dc60adfb	retain	repository-harness	US-098	generic Harness core or repository governance path
docs/templates/story.md	100644	blob	c76fcb0cbb0120f35dcd5be69beeddd20a5089ba	retain	repository-harness	US-098	generic Harness core or repository governance path
docs/stories/epics/E05-symphony-local-runner/US-033-symphony-doctor.md	100644	blob	c8c43e032fbdd18eda30962736be6c0c14d76ca5	move	symphony	US-090	approved product path in E11 migration manifest
docs/stories/epics/E09-self-improving-harness-lifecycle/US-085-semantic-integrity-closure/overview.md	100644	blob	c8e55fbca8a266eb033474750ba113ce8fd2e912	retain	repository-harness	US-098	generic Harness core or repository governance path
docs/stories/epics/E09-self-improving-harness-lifecycle/US-076-story-backlog-relationships/design.md	100644	blob	c90318849536f5e4e162b04d016d53b5eed429a2	rewrite	repository-harness	US-098	Reviewed active or proof-coupled Symphony reference in a core-owned file
.agents/skills/impeccable/scripts/detector/engines/visual/screenshot-contrast.mjs	100644	blob	c9668dbd7a35922bc898873cb9edc2eb748cddf4	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
crates/harness-symphony/web-ui/src/components/ui/button.tsx	100644	blob	c9bbedf3cd1f87f4106be4bba276a0b175fbb5aa	move	symphony	US-090	approved product path in E11 migration manifest
.agents/skills/impeccable/scripts/detect.mjs	100644	blob	cbc0469549d4a0c7efea5a67a0fdb9b52289a621	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
docs/templates/high-risk-story/validation.md	100644	blob	cd399683a205c1398bddf4710656198ebeef1cd7	retain	repository-harness	US-098	generic Harness core or repository governance path
.harness/changesets/run_0000000000_seed_symphony_index.changeset.jsonl	100644	blob	cdef627eddacf3c964f8d685cc54c8f661bd12fa	archive	migration-archive	US-098	historical/extension evidence must not remain active
PHASE3.md	100644	blob	ce29ad74452e7cea80591247f67c11dd37c724f1	retain	repository-harness	US-098	generic Harness core or repository governance path
.agents/skills/impeccable/scripts/hook-admin.mjs	100644	blob	ce4ec7b2b14d41c10cefe55525bdce712b59ba69	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
docs/stories/epics/E09-self-improving-harness-lifecycle/US-079-outcome-observation-daily-health.md	100644	blob	cf23eb6d85acdda8b3d2f9a354c82457040f5fba	rewrite	repository-harness	US-098	Reviewed active or proof-coupled Symphony reference in a core-owned file
crates/harness-symphony/src/interface.rs	100644	blob	d0678c22f62c9a85cc622862527c1d6c7e01e39d	move	symphony	US-090	approved product path in E11 migration manifest
.agents/skills/impeccable/reference/optimize.md	100644	blob	d0abeea40afd6cafb4d3611db007ce3d960dddb6	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
crates/harness-symphony/web-ui/src/styles.css	100644	blob	d15e3100e36a3f4cc53ca7bf4564465bab77f4d3	move	symphony	US-090	approved product path in E11 migration manifest
docs/stories/epics/E08-symphony-web-ui-controller/US-056-symphony-controller-reference-revamp.md	100644	blob	d21361da68543e4efaf36f4f006f01c94ef1ac08	move	symphony	US-090	approved product path in E11 migration manifest
.harness/changesets/run_1783692800000000000_us081_validation_subprocess_quarantine.changeset.jsonl	100644	blob	d2464deadbf95e1917e84e535b326b75e841ed72	archive	migration-archive	US-098	historical/extension evidence must not remain active
docs/stories/epics/E08-symphony-web-ui-controller/US-059-electron-desktop-shell.md	100644	blob	d271ad0eda739b69ae280a5115285d03bf374dda	move	symphony	US-090	approved product path in E11 migration manifest
.harness/changesets/run_1783741400_e09_proof_parity.changeset.jsonl	100644	blob	d294f8080b453468139a246f4feb9b32f4b86b4c	archive	migration-archive	US-098	historical/extension evidence must not remain active
docs/stories/epics/E10-harness-signal-quality/US-086-evidence-provenance-causal-retirement/validation.md	100644	blob	d60cd983dfbcdc376046729350a038f41173cdc4	retain	repository-harness	US-098	generic Harness core or repository governance path
docs/stories/epics/E08-symphony-web-ui-controller/US-068-bounded-work-item-cards.md	100644	blob	d6ef0b60611d2c91fc4c651d203292d88774f3a1	move	symphony	US-090	approved product path in E11 migration manifest
docs/stories/epics/E01-durable-layer/US-002-rust-harness-cli/design.md	100644	blob	d7a1750f4daf00201cd8a5560d2a26553a47c065	retain	repository-harness	US-098	generic Harness core or repository governance path
.agents/skills/impeccable/scripts/live/manual-edits-buffer.mjs	100644	blob	d96ebbe342f8f44c671942284a0f0b3965da3d6e	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
AGENTS.md	100644	blob	db786859ffc9b2fa3e5929615955e3b2b5075cba	retain	repository-harness	US-098	generic Harness core or repository governance path
docs/product/symphony-web-ui-controller.md	100644	blob	dbeb1baa32da2d9534a587d8b746ab6d9a9803d6	move	symphony	US-090	approved product path in E11 migration manifest
.agents/skills/impeccable/scripts/lib/impeccable-config.mjs	100644	blob	dc1c3d1c43a1742ebd9afc78287349829fcb5111	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
.agents/skills/impeccable/scripts/live/svelte-component.mjs	100644	blob	dc35dc0cec81e9670ab144907397107ab8ed3f02	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
.agents/skills/impeccable/reference/init.md	100644	blob	dc505a3d4c8e1f637ac72a557f5f6a1c99550885	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
.agents/skills/impeccable/scripts/live-manual-edit-evidence.mjs	100644	blob	dd10e96dc4169acd67dccc506c1bd8669725d557	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
crates/harness-symphony/web-ui/tsconfig.json	100644	blob	df119474e379546a42604dcfe69ee82a90995d08	move	symphony	US-090	approved product path in E11 migration manifest
docs/stories/epics/E09-self-improving-harness-lifecycle/US-080-legacy-improvement-reconciliation/design.md	100644	blob	df4b508463b32cbfc7f70d0a188d05972cabc088	retain	repository-harness	US-098	generic Harness core or repository governance path
docs/stories/epics/E08-symphony-web-ui-controller/US-062-task-detail-close-confetti.md	100644	blob	e01a8c94e3f98034a82328f241d0b11259d5f467	move	symphony	US-090	approved product path in E11 migration manifest
crates/harness-symphony/src/changeset.rs	100644	blob	e068bcadc2b09859ced1870e35212e35a0d0d6eb	move	symphony	US-090	approved product path in E11 migration manifest
.agents/skills/impeccable/scripts/live.mjs	100644	blob	e0bd1ad242315eeb312f3b429a00d5987a69590a	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
docs/stories/epics/E02-phase-2-observability-taxonomy/phase-2-progress.md	100644	blob	e12b29bf5e52734e28b261b03bedd8d920306c9f	retain	repository-harness	US-098	generic Harness core or repository governance path
crates/harness-symphony/src/main.rs	100644	blob	e14200a4cfe1eec07ffe8b579e45098b94becf9d	move	symphony	US-090	approved product path in E11 migration manifest
docs/stories/US-081-validation-subprocess-write-quarantine.md	100644	blob	e16868bb85147479b2ee7cd1bd3a9a8914df4e63	rewrite	repository-harness	US-098	Reviewed active or proof-coupled Symphony reference in a core-owned file
.harness/changesets/run_1783685000000000000_us076_story_backlog_relationships.changeset.jsonl	100644	blob	e28fc2ab5c5673de064936f364a5e29789afe448	archive	migration-archive	US-098	historical/extension evidence must not remain active
.harness/changesets/run_1783670632_e09_planning.changeset.jsonl	100644	blob	e2c502462de1d39b88073d839b45586b50b84288	archive	migration-archive	US-098	historical/extension evidence must not remain active
.harness/changesets/run_1783530000000000000_impeccable_tool.changeset.jsonl	100644	blob	e363feea7941dfaef88bff6a64505aae2f2d0b64	archive	migration-archive	US-098	historical/extension evidence must not remain active
docs/stories/epics/E08-symphony-web-ui-controller/US-060-human-readable-chat-logs.md	100644	blob	e44d6797bd97949522f7b77a6e052a84dea91cec	move	symphony	US-090	approved product path in E11 migration manifest
.agents/skills/impeccable/scripts/detector/shared/inline-ignores.mjs	100644	blob	e5d64b18a825e571c22acb5e5865e93dbaaad912	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
docs/reviews/feature-self-improving-harness-lifecycle-to-main-review.md	100644	blob	e784563350c52c0deeeb8f86fc3cc14b0c931464	archive	migration-archive	US-098	Reviewed historical Symphony reference
.harness/changesets/run_1783741281_us082_review_finding_closure.changeset.jsonl	100644	blob	e80900bfe59b395bc47ddf218594562299e49054	archive	migration-archive	US-098	historical/extension evidence must not remain active
.harness/changesets/run_1782550121_26667.changeset.jsonl	100644	blob	ea791e45fcee9c217003f218ee44082e6bf28f9e	archive	migration-archive	US-098	historical/extension evidence must not remain active
.harness/changesets/run_1783610000000000000_us072.changeset.jsonl	100644	blob	eab2df327fd0f3cc33cd3ce39dafcbf15a61edf0	archive	migration-archive	US-098	historical/extension evidence must not remain active
docs/stories/epics/E04-symphony-cli-prerequisites/US-030-changeset-apply.md	100644	blob	eb3691559a15d10157ebb2a56b8d6a5ae7876364	archive	migration-archive	US-098	Symphony historical review/story evidence selected for provenance
docs/CONTEXT_RULES.md	100644	blob	ebd7a0c5c67217cb1f7600078282d8df3b9d60c7	retain	repository-harness	US-098	generic Harness core or repository governance path
.agents/skills/impeccable/scripts/detector/registry/antipatterns.mjs	100644	blob	ec10450225fac8f7303c4676699b6dcd90d99181	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
.agents/skills/impeccable/agents/openai.yaml	100644	blob	ee6cae7726ef85d3744c1b978608668a07aefeef	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
PHASE5.md	100644	blob	eeb20175ad717948138b49f0545da6e350ed6ce9	retain	repository-harness	US-098	generic Harness core or repository governance path
docs/stories/epics/E05-symphony-local-runner/README.md	100644	blob	ef96b45b6ca91229c7e1aaf4d824fee5ae2d974e	move	symphony	US-090	approved product path in E11 migration manifest
.agents/skills/impeccable/reference/overdrive.md	100644	blob	f08bcaee68c6a72791442e4503366f967d8b00c9	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
docs/stories/epics/E10-harness-signal-quality/US-086-evidence-provenance-causal-retirement/design.md	100644	blob	f1427ccc65755a95519dce60653dc9281f243108	retain	repository-harness	US-098	generic Harness core or repository governance path
.agents/skills/impeccable/reference/codex.md	100644	blob	f174e1f3cfc5bbedbead951f0819215c4e27d635	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
docs/stories/epics/E06-symphony-review-sync/US-041-optional-pr-creation.md	100644	blob	f1cbffa2982ec88b47aa26fbd95749b164facbaa	move	symphony	US-090	approved product path in E11 migration manifest
docs/decisions/0008-self-improving-harness-lifecycle.md	100644	blob	f24bb0b4a3f46716fe5a661317bc9a6a9e8ec7de	retain	repository-harness	US-098	generic Harness core or repository governance path
README.md	100644	blob	f297a50f23ab0d18be66ba68ab8bd03e6fc2eb26	rewrite	repository-harness	US-098	mixed root/template coupling explicitly listed for cleanup
.harness/changesets/run_1783163412740491000_6614_1.changeset.jsonl	100644	blob	f3bb31a91842ed010eb3738eb2cf9a2615021579	archive	migration-archive	US-098	historical/extension evidence must not remain active
.agents/skills/impeccable/scripts/hook-before-edit.mjs	100644	blob	f3f010bf8094186af7f59a19dfd69782fe91d0c5	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
docs/stories/epics/E09-self-improving-harness-lifecycle/US-084-proof-audit-finding-closure/validation.md	100644	blob	f3f14435e8fe5cc1642240054ef6e93033160fba	rewrite	repository-harness	US-098	Reviewed active or proof-coupled Symphony reference in a core-owned file
docs/stories/US-001-install-harness.md	100644	blob	f49eaac4cacf6bc2bde6895acf82198d97b3516d	retain	repository-harness	US-098	generic Harness core or repository governance path
.agents/skills/impeccable/scripts/live/sveltekit-adapter.mjs	100644	blob	f5087c189c5cbe0501ede27982faba3a8f36a629	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
.agents/skills/impeccable/scripts/context-signals.mjs	100644	blob	f631d756108412740ef478e7920003e1b82c12ca	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
.agents/skills/impeccable/scripts/detector/cli/main.mjs	100644	blob	f70027bc845a2f62897f77d4bb3e0af708df8c0f	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
docs/stories/epics/E06-symphony-review-sync/US-043-artifact-retention.md	100644	blob	f71a6d652e8a662284c9337959db2b375bdb98cd	move	symphony	US-090	approved product path in E11 migration manifest
docs/stories/epics/E08-symphony-web-ui-controller/US-069-deep-audit-2026-07-07.md	100644	blob	f7cbf41b9d35a2dbb5cfd08c44e8601b78e9fc2b	move	symphony	US-090	approved product path in E11 migration manifest
.agents/skills/impeccable/scripts/live-status.mjs	100644	blob	f7e464999d43696663e71cab5dd89ab1b8947b74	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
docs/stories/epics/E09-self-improving-harness-lifecycle/US-082-review-finding-closure/design.md	100644	blob	f828b0dc99c15657d7b28f682f3bd597ef079bd4	rewrite	repository-harness	US-098	Reviewed active or proof-coupled Symphony reference in a core-owned file
docs/HARNESS_COMPONENTS.md	100644	blob	f8495c437b8f8862cc9187402430c83c180b2af4	retain	repository-harness	US-098	generic Harness core or repository governance path
.agents/skills/impeccable/reference/extract.md	100644	blob	f8d863ce13651a5613c70d11baf13ccb0162b4b1	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
crates/harness-symphony/web-ui/src/components/ui/separator.tsx	100644	blob	f9aa7a2c1f3cd8d00a66143c1cfe6397389deedc	move	symphony	US-090	approved product path in E11 migration manifest
docs/stories/US-011-backlog-outcome-workflow.md	100644	blob	fb1b2a37918f0983e417006bc5c65987367fc1ad	retain	repository-harness	US-098	generic Harness core or repository governance path
.codex/skills/harness-intake-griller/agents/openai.yaml	100644	blob	fc6d24f8d03cf73266210fe34de0e2999d1a3854	archive	migration-archive	US-098	historical/extension evidence must not remain active
docs/stories/epics/E09-self-improving-harness-lifecycle/US-083-post-review-correctness-closure/overview.md	100644	blob	fca56c2f677a653549475b9d853a7deacbc0a35b	retain	repository-harness	US-098	generic Harness core or repository governance path
docs/GLOSSARY.md	100644	blob	fccb32127466511e0a29689a8f342ba195a9ad39	retain	repository-harness	US-098	generic Harness core or repository governance path
docs/stories/epics/E08-symphony-web-ui-controller/US-053-browser-e2e-validation.md	100644	blob	fe0e54a1266718553f6ddf54a557835f4b22ad45	move	symphony	US-090	approved product path in E11 migration manifest
crates/harness-cli/src/application.rs	100644	blob	ff672ea905068016010bfa20ea28d4126ae6c4f1	retain	repository-harness	US-098	generic Harness core or repository governance path
docs/stories/epics/E10-harness-signal-quality/US-086-evidence-provenance-causal-retirement/execplan.md	100644	blob	ff956a934deacf3e987759d0d4e12a99d0e3b4ec	retain	repository-harness	US-098	generic Harness core or repository governance path
.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs	100644	blob	fff811491e7302e932a831f76d28ab11231399d2	discard_after_gate	external-tooling	US-098	project-local optional tooling is not product source
scripts/install-harness.sh	100755	blob	7417fa02833a68cf1d2f94d27e1bb359d4880c42	retain	repository-harness	US-098	generic Harness core or repository governance path
scripts/validate-changeset-rebuild.sh	100755	blob	b980b0ff9ad893cc8bfb1c5554375c945cf508d7	rewrite	repository-harness	US-098	mixed root/template coupling explicitly listed for cleanup
scripts/test-validate-changeset-rebuild.sh	100755	blob	cc77d345118cdb49b57dd690886470fa6e724f15	rewrite	repository-harness	US-098	mixed root/template coupling explicitly listed for cleanup
scripts/build-harness-cli-release.sh	100755	blob	f3953a863f8858b9e935e1b59d67b4b648b446b5	retain	repository-harness	US-098	generic Harness core or repository governance path
